0,Saturn-Jupiter-Mars,0.000000
0,Saturn-Jupiter-Sun,0.000000
0,Saturn-Jupiter-Venus,0.000000
0,Saturn-Jupiter-Mercury,0.000000
0,Saturn-Jupiter-Moon,0.000000
0,Saturn-Mars-Sun,0.000000
0,Saturn-Mars-Venus,0.000000
0,Saturn-Mars-Mercury,0.000000
0,Saturn-Mars-Moon,0.000000
0,Saturn-Sun-Venus,6.849315
0,Saturn-Sun-Mercury,1.643836
0,Saturn-Sun-Moon,0.547945
0,Saturn-Venus-Mercury,0.547945
0,Saturn-Venus-Moon,0.547945
0,Saturn-Mercury-Moon,0.547945
0,Jupiter-Mars-Sun,0.000000
0,Jupiter-Mars-Venus,0.000000
0,Jupiter-Mars-Mercury,0.000000
0,Jupiter-Mars-Moon,0.000000
0,Jupiter-Sun-Venus,1.917808
0,Jupiter-Sun-Mercury,3.835616
0,Jupiter-Sun-Moon,0.547945
0,Jupiter-Venus-Mercury,3.013699
0,Jupiter-Venus-Moon,0.547945
0,Jupiter-Mercury-Moon,0.547945
0,Mars-Sun-Venus,0.000000
0,Mars-Sun-Mercury,0.000000
0,Mars-Sun-Moon,0.000000
0,Mars-Venus-Mercury,0.000000
0,Mars-Venus-Moon,0.821918
0,Mars-Mercury-Moon,0.000000
0,Sun-Venus-Mercury,15.890411
0,Sun-Venus-Moon,1.917808
0,Sun-Mercury-Moon,4.383562
0,Venus-Mercury-Moon,2.739726
1,Saturn-Jupiter-Mars,0.000000
1,Saturn-Jupiter-Sun,0.000000
1,Saturn-Jupiter-Venus,0.000000
1,Saturn-Jupiter-Mercury,0.000000
1,Saturn-Jupiter-Moon,0.000000
1,Saturn-Mars-Sun,0.000000
1,Saturn-Mars-Venus,0.000000
1,Saturn-Mars-Mercury,3.013699
1,Saturn-Mars-Moon,1.369863
1,Saturn-Sun-Venus,0.000000
1,Saturn-Sun-Mercury,8.767123
1,Saturn-Sun-Moon,0.547945
1,Saturn-Venus-Mercury,1.095890
1,Saturn-Venus-Moon,0.273973
1,Saturn-Mercury-Moon,1.643836
1,Jupiter-Mars-Sun,6.027397
1,Jupiter-Mars-Venus,7.945205
1,Jupiter-Mars-Mercury,9.863014
1,Jupiter-Mars-Moon,1.643836
1,Jupiter-Sun-Venus,1.917808
1,Jupiter-Sun-Mercury,8.219178
1,Jupiter-Sun-Moon,0.547945
1,Jupiter-Venus-Mercury,5.753425
