8,Saturn-Moon,8.219178
8,Jupiter-Mars,21.917808
8,Jupiter-Sun,8.493151
8,Jupiter-Venus,6.849315
8,Jupiter-Mercury,6.301370
8,Jupiter-Moon,7.671233
8,Mars-Sun,29.863014
8,Mars-Venus,15.616438
8,Mars-Mercury,24.931507
8,Mars-Moon,7.123288
8,Sun-Venus,30.136986
8,Sun-Mercury,55.068493
8,Sun-Moon,8.219178
8,Venus-Mercury,37.260274
8,Venus-Moon,7.945205
8,Mercury-Moon,7.397260
9,Saturn-Jupiter,0.000000
9,Saturn-Mars,18.904110
9,Saturn-Sun,8.219178
9,Saturn-Venus,6.575342
9,Saturn-Mercury,10.136986
9,Saturn-Moon,8.493151
9,Jupiter-Mars,0.000000
9,Jupiter-Sun,9.589041
9,Jupiter-Venus,10.684932
9,Jupiter-Mercury,4.657534
9,Jupiter-Moon,7.123288
9,Mars-Sun,0.000000
9,Mars-Venus,0.000000
9,Mars-Mercury,4.383562
9,Mars-Moon,8.767123
9,Sun-Venus,16.712329
9,Sun-Mercury,54.794521
9,Sun-Moon,7.671233
9,Venus-Mercury,16.438356
9,Venus-Moon,7.671233
9,Mercury-Moon,7.397260
10,Saturn-Jupiter,0.000000
10,Saturn-Mars,2.739726
10,Saturn-Sun,7.945205
10,Saturn-Venus,13.150685
10,Saturn-Mercury,5.205479
10,Saturn-Moon,7.945205
10,Jupiter-Mars,21.369863
10,Jupiter-Sun,10.958904
10,Jupiter-Venus,6.849315
10,Jupiter-Mercury,7.945205
10,Jupiter-Moon,7.123288
10,Mars-Sun,31.506849
10,Mars-Venus,16.986301
10,Mars-Mercury,23.013699
10,Mars-Moon,7.123288
10,Sun-Venus,26.301370
10,Sun-Mercury,49.863014
10,Sun-Moon,9.315068
10,Venus-Mercury,26.301370
10,Venus-Moon,7.945205
10,Mercury-Moon,6.849315
11,Saturn-Jupiter,0.000000
11,Saturn-Mars,56.986301
11,Saturn-Sun,11.232877
11,Saturn-Venus,6.575342
11,Saturn-Mercury,9.863014
11,Saturn-Moon,7.945205
11,Jupiter-Mars,0.000000
11,Jupiter-Sun,11.506849
11,Jupiter-Venus,7.123288
11,Jupiter-Mercury,21.643836
11,Jupiter-Moon,7.945205
11,Mars-Sun,0.000000
11,Mars-Venus,2.739726
11,Mars-Mercury,0.000000
11,Mars-Moon,7.945205
11,Sun-Venus,30.684932
11,Sun-Mercury,52.328767
11,Sun-Moon,8.767123
11,Venus-Mercury,37.260274
11,Venus-Moon,8.767123
11,Mercury-Moon,7.397260
12,Saturn-Jupiter,0.000000
12,Saturn-Mars,0.000000
12,Saturn-Sun,7.945205
12,Saturn-Venus,6.575342
12,Saturn-Mercury,18.356164
12,Saturn-Moon,7.671233
12,Jupiter-Mars,13.698630
12,Jupiter-Sun,11.232877
12,Jupiter-Venus,8.767123
12,Jupiter-Mercury,4.657534
12,Jupiter-Moon,7.671233
12,Mars-Sun,26.849315
12,Mars-Venus,44.383562
12,Mars-Mercury,18.630137
12,Mars-Moon,9.041096
12,Sun-Venus,10.136986
12,Sun-Mercury,47.397260
12,Sun-Moon,7.123288
12,Venus-Mercury,13.698630
12,Venus-Moon,9.315068
12,Mercury-Moon,8.767123
13,Saturn-Jupiter,13.424658
13,Saturn-Mars,15.342466
13,Saturn-Sun,8.219178
13,Saturn-Venus,7.397260
13,Saturn-Mercury,12.602740
13,Saturn-Moon,7.397260
13,Jupiter-Mars,3.013699
13,Jupiter-Sun,11.780822
13,Jupiter-Venus,6.849315
13,Jupiter-Mercury,15.890411
13,Jupiter-Moon,7.671233
13,Mars-Sun,0.000000
13,Mars-Venus,0.000000
13,Mars-Mercury,0.000000
13,Mars-Moon,7.671233
13,Sun-Venus,30.958904
13,Sun-Mercury,53.150685
13,Sun-Moon,9.863014
13,Venus-Mercury,28.767123
13,Venus-Moon,8.767123
13,Mercury-Moon,9.041096
14,Saturn-Jupiter,94.520548
14,Saturn-Mars,0.000000
14,Saturn-Sun,13.698630
14,Saturn-Venus,12.054795
14,Saturn-Mercury,6.575342
14,Saturn-Moon,7.397260
14,Jupiter-Mars,0.000000
14,Jupiter-Sun,13.150685
14,Jupiter-Venus,8.767123
14,Jupiter-Mercury,8.767123
14,Jupiter-Moon,7.397260
14,Mars-Sun,25.479452
14,Mars-Venus,13.698630
14,Mars-Mercury,23.287671
14,Mars-Moon,8.493151
14,Sun-Venus,35.616438
14,Sun-Mercury,57.534247
14,Sun-Moon,7.397260
14,Venus-Mercury,29.863014
14,Venus-Moon,7.397260
14,Mercury-Moon,10.136986
15,Saturn-Jupiter,98.356164
15,Saturn-Mars,12.328767
15,Saturn-Sun,8.219178
15,Saturn-Venus,0.000000
15,Saturn-Mercury,4.931507
15,Saturn-Moon,8.767123
15,Jupiter-Mars,12.328767
15,Jupiter-Sun,9.863014
15,Jupiter-Venus,0.000000
15,Jupiter-Mercury,6.575342
15,Jupiter-Moon,7.945205
15,Mars-Sun,0.000000
15,Mars-Venus,0.000000
15,Mars-Mercury,0.000000
15,Mars-Moon,7.671233
15,Sun-Venus,13.150685
15,Sun-Mercury,45.205479
15,Sun-Moon,7.397260
15,Venus-Mercury,15.616438
15,Venus-Moon,9.863014
15,Mercury-Moon,7.123288
16,Saturn-Jupiter,0.000000
16,Saturn-Mars,0.000000
16,Saturn-Sun,8.219178
16,Saturn-Venus,13.698630
16,Saturn-Mercury,7.397260
16,Saturn-Moon,8.493151
16,Jupiter-Mars,0.000000
16,Jupiter-Sun,7.945205
16,Jupiter-Venus,13.424658
16,Jupiter-Mercury,17.808219
16,Jupiter-Moon,8.767123
16,Mars-Sun,24.931507
16,Mars-Venus,13.424658
16,Mars-Mercury,24.657534
16,Mars-Moon,7.945205
16,Sun-Venus,30.410959
16,Sun-Mercury,54.794521
16,Sun-Moon,8.493151
16,Venus-Mercury,36.712329
16,Venus-Moon,7.945205
16,Mercury-Moon,7.123288
17,Saturn-Jupiter,0.000000
17,Saturn-Mars,21.917808
17,Saturn-Sun,1.643836
17,Saturn-Venus,0.547945
17,Saturn-Mercury,6.575342
17,Saturn-Moon,8.767123
17,Jupiter-Mars,11.232877
17,Jupiter-Sun,10.136986
